Date_str,Date,Mkt-RF,SMB,HML,RF
19640320,1964-03-20,-0.42,0.31,0.1,0.015
19640323,1964-03-23,0.01,0.36,-0.06,0.015
19640324,1964-03-24,-0.18,0.06,0.31,0.015
19640325,1964-03-25,0.24,0.23,0.6,0.015
19640326,1964-03-26,0.26,0.08,0.69,0.015
19640330,1964-03-30,-0.1,0.08,0.06,0.015
19640331,1964-03-31,-0.19,0.24,-0.3,0.015
19640401,1964-04-01,0.34,0.03,0.67,0.013
19640402,1964-04-02,0.57,0.01,0.28,0.013
19640403,1964-04-03,0.22,0.03,-0.41,0.013
19640406,1964-04-06,0.07,0.11,0.24,0.013
19640407,1964-04-07,-0.34,0.27,-0.46,0.013
19640408,1964-04-08,0.01,0.34,0.18,0.013
19640409,1964-04-09,0,0.23,-0.16,0.013
19640410,1964-04-10,0.19,0.14,0.1,0.013
19640413,1964-04-13,-0.08,-0.04,-0.22,0.013
19640414,1964-04-14,0.19,-0.24,-0.12,0.013
19640415,1964-04-15,0.11,0.02,-0.56,0.013
19640416,1964-04-16,0.08,-0.18,-0.12,0.013
19640417,1964-04-17,0.38,-0.39,0.27,0.013
19640420,1964-04-20,-0.07,-0.16,-0.17,0.013
19640421,1964-04-21,-0.01,-0.09,-0.1,0.013
19640422,1964-04-22,-0.05,-0.18,0.2,0.013
19640423,1964-04-23,-0.16,-0.29,-0.02,0.013
19640424,1964-04-24,-0.77,-0.15,-0.42,0.013
19640427,1964-04-27,-0.54,-0.05,0.24,0.013
19640428,1964-04-28,0.64,-0.31,0.75,0.013
19640429,1964-04-29,-0.4,-0.2,-0.73,0.013
19640430,1964-04-30,-0.25,-0.27,-0.04,0.013
19640501,1964-05-01,0.78,-0.2,0.32,0.013
19640504,1964-05-04,0.45,0.03,0.22,0.013
19640505,1964-05-05,0.46,-0.44,0.12,0.013
19640506,1964-05-06,0.26,-0.21,0.18,0.013
19640507,1964-05-07,0.11,-0.15,0.73,0.013
19640508,1964-05-08,-0.18,0.02,0.11,0.013
19640511,1964-05-11,-0.03,0.02,0.03,0.013
19640512,1964-05-12,0.32,-0.09,0.01,0.013
19640513,1964-05-13,-0.25,0.02,-0.19,0.013
19640514,1964-05-14,-0.11,0.27,-0.02,0.013
19640515,1964-05-15,0.15,-0.19,-0.07,0.013
19640518,1964-05-18,-0.33,0.03,-0.23,0.013
19640519,1964-05-19,-0.44,0.34,-0.14,0.013
19640520,1964-05-20,0.42,-0.24,0.41,0.013
19640521,1964-05-21,0.07,0.06,-0.21,0.013
19640522,1964-05-22,0.05,0.13,0.05,0.013
19640525,1964-05-25,-0.12,-0.16,0.1,0.013
19640526,1964-05-26,-0.17,0.09,0.14,0.013
19640527,1964-05-27,-0.15,-0.29,0.23,0.013
19640528,1964-05-28,0.16,0.11,0,0.013
19640601,1964-06-01,-0.35,0.04,0.02,0.014
19640602,1964-06-02,-0.52,-0.05,-0.1,0.014
19640603,1964-06-03,-0.26,-0.17,0.16,0.014
19640604,1964-06-04,-1.03,0.04,-0.33,0.014
19640605,1964-06-05,0.42,-0.16,0.19,0.014
19640608,1964-06-08,-0.46,0.06,-0.17,0.014
19640609,1964-06-09,0.56,-0.24,0.46,0.014
19640610,1964-06-10,0.37,0.05,-0.19,0.014
19640611,1964-06-11,0.3,0.09,-0.37,0.014
19640612,1964-06-12,-0.23,0.14,0.1,0.014
19640615,1964-06-15,0.45,-0.06,0.07,0.014
19640616,1964-06-16,0.51,-0.07,0.37,0.014
19640617,1964-06-17,0.51,-0.09,0.15,0.014
19640618,1964-06-18,0,0.03,0.06,0.014
19640619,1964-06-19,0.1,-0.01,0.1,0.014
19640622,1964-06-22,0.25,-0.27,0.37,0.014
19640623,1964-06-23,-0.38,0.36,-0.26,0.014
19640624,1964-06-24,0.35,0.04,0.23,0.014
19640625,1964-06-25,0.2,-0.03,-0.05,0.014
19640626,1964-06-26,0.26,0.18,0.13,0.014
19640629,1964-06-29,0.18,0.02,-0.16,0.014
19640630,1964-06-30,0.03,-0.01,-0.12,0.014
19640701,1964-07-01,0.62,-0.25,0.37,0.013
19640702,1964-07-02,0.39,0.12,-0.24,0.013
19640706,1964-07-06,0.41,-0.16,-0.07,0.013
19640707,1964-07-07,0.15,-0.15,0.12,0.013
19640708,1964-07-08,0.02,0.08,0.1,0.013
19640709,1964-07-09,0.13,0.34,-0.12,0.013
19640710,1964-07-10,0.19,-0.01,0.43,0.013
19640713,1964-07-13,-0.07,0.08,0.03,0.013
19640714,1964-07-14,-0.29,0.2,0.1,0.013
19640715,1964-07-15,0.37,-0.01,-0.34,0.013
19640716,1964-07-16,0.31,-0.2,0.21,0.013
19640717,1964-07-17,0.44,-0.12,-0.28,0.013
19640720,1964-07-20,-0.31,0.18,0.08,0.013
19640721,1964-07-21,-0.19,0.2,-0.1,0.013
19640722,1964-07-22,0.02,-0.03,0,0.013
19640723,1964-07-23,-0.03,0.17,0.12,0.013
19640724,1964-07-24,-0.03,-0.01,-0.04,0.013
19640727,1964-07-27,-0.48,-0.16,0.28,0.013
19640728,1964-07-28,-0.24,0.04,0.05,0.013
19640729,1964-07-29,0.13,-0.07,-0.03,0.013
19640730,1964-07-30,0.13,-0.08,-0.03,0.013
19640731,1964-07-31,0.07,0.04,0.11,0.013
19640803,1964-08-03,-0.24,-0.29,0.24,0.013
19640804,1964-08-04,-1.13,-0.09,-0.04,0.013
19640805,1964-08-05,0.16,-0.38,0.05,0.013
19640806,1964-08-06,-0.87,0.44,-0.1,0.013
19640807,1964-08-07,0.56,0,-0.16,0.013
19640810,1964-08-10,0.02,0.12,-0.18,0.013
19640811,1964-08-11,-0.01,0.08,0.18,0.013
19640812,1964-08-12,0.5,0.17,-0.05,0.013
19640813,1964-08-13,0.28,0.02,0.13,0.013
19640814,1964-08-14,-0.1,0.19,0.06,0.013
19640817,1964-08-17,-0.01,-0.08,-0.2,0.013
19640818,1964-08-18,0.06,-0.16,0.35,0.013
19640819,1964-08-19,-0.09,0.01,0.04,0.013
19640820,1964-08-20,-0.44,-0.01,-0.29,0.013
19640821,1964-08-21,0.16,0.1,-0.07,0.013
19640824,1964-08-24,-0.2,0.02,0.5,0.013
19640825,1964-08-25,-0.5,0.16,-0.34,0.013
19640826,1964-08-26,-0.18,-0.03,-0.02,0.013
19640827,1964-08-27,0.48,-0.26,0.02,0.013
19640828,1964-08-28,0.32,-0.05,-0.14,0.013
19640831,1964-08-31,-0.21,0.26,-0.06,0.013
19640901,1964-09-01,0.46,-0.22,0.55,0.013
19640902,1964-09-02,0.2,0.16,0.15,0.013
19640903,1964-09-03,0.25,-0.14,-0.21,0.013
19640904,1964-09-04,0.21,0.03,0.02,0.013
19640908,1964-09-08,0.12,-0.01,0,0.013
19640909,1964-09-09,0.19,-0.23,0.34,0.013
19640910,1964-09-10,0.08,-0.08,0.26,0.013
19640911,1964-09-11,0.33,-0.28,0.35,0.013
19640914,1964-09-14,-0.24,-0.05,0.38,0.013
19640915,1964-09-15,-0.24,0.09,-0.06,0.013
19640916,1964-09-16,0.27,-0.11,0.25,0.013
19640917,1964-09-17,0.59,-0.18,0.2,0.013
19640918,1964-09-18,-0.34,0.17,-0.26,0.013
19640921,1964-09-21,0.4,-0.14,0.12,0.013
19640922,1964-09-22,0.04,0.18,-0.21,0.013
19640923,1964-09-23,0.01,0.1,0.23,0.013
19640924,1964-09-24,0.1,-0.12,0.01,0.013
19640925,1964-09-25,0.2,0.11,-0.39,0.013
19640928,1964-09-28,0.07,-0.04,-0.07,0.013
19640929,1964-09-29,-0.01,-0.01,-0.07,0.013
19640930,1964-09-30,-0.03,0.16,-0.09,0.013
19641001,1964-10-01,-0.14,0.09,0.12,0.013
19641002,1964-10-02,0.24,-0.25,0.17,0.013
19641005,1964-10-05,0.41,-0.27,0.38,0.013
19641006,1964-10-06,0.02,-0.09,0.15,0.013
19641007,1964-10-07,-0.02,-0.1,0.09,0.013
19641008,1964-10-08,0.24,-0.03,0.17,0.013
19641009,1964-10-09,0.19,0,0.11,0.013
19641012,1964-10-12,0.06,0.2,-0.07,0.013
19641013,1964-10-13,-0.25,0.03,0.36,0.013
19641014,1964-10-14,-0.17,0.02,0.16,0.013
19641015,1964-10-15,-0.7,-0.38,-0.17,0.013
19641016,1964-10-16,0.7,0.4,0.04,0.013
19641019,1964-10-19,0.13,0.29,0.19,0.013
19641020,1964-10-20,0.25,-0.04,0.28,0.013
